run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
ef69e8eb,2026-05-10T15:57:10.071017,43,PPO,action_prior,500,0.652,1372.2,3.6426,0.1329,46.99,1,0.0,0.0,0.0,1.0,0.0,0.0,3,policy_eval_20260510_155654,synthetic_policy_evaluation
e82e16ec,2026-05-10T15:57:11.218613,43,DQN,action_prior,500,0.718,314.39,3.5983,0.0712,53.81,2,0.0,0.0,0.0,0.296,0.0,0.704,5,policy_eval_20260510_155654,synthetic_policy_evaluation
ae97f229,2026-05-10T15:57:13.087446,43,A2C,action_prior,500,0.652,1372.2,3.6426,0.1329,46.99,1,0.0,0.0,0.0,1.0,0.0,0.0,3,policy_eval_20260510_155654,synthetic_policy_evaluation
7a81874a,2026-05-10T15:57:13.422161,44,LocalOnly,action_prior,500,0.282,-5227.42,9.0941,0.5014,-17.27,1,1.0,0.0,0.0,0.0,0.0,0.0,0,policy_eval_20260510_155654,synthetic_policy_evaluation
9d23b816,2026-05-10T15:57:13.781473,44,EdgeOnly,action_prior,500,0.528,-263.48,4.724,0.0134,29.18,1,0.0,0.0,0.0,0.0,1.0,0.0,4,policy_eval_20260510_155654,synthetic_policy_evaluation
cab3d7da,2026-05-10T15:57:14.138319,44,CloudOnly,action_prior,500,0.778,-8.87,2.2601,0.0134,66.5,1,0.0,0.0,0.0,0.0,0.0,1.0,5,policy_eval_20260510_155654,synthetic_policy_evaluation
51b6b858,2026-05-10T15:57:14.516802,44,Random,action_prior,500,0.526,-1061.95,6.9367,0.2235,17.92,6,0.192,0.154,0.158,0.18,0.17,0.146,0,policy_eval_20260510_155654,synthetic_policy_evaluation
9d5a3b1e,2026-05-10T15:57:15.018727,44,GreedyLatency,action_prior,500,0.782,146.67,2.2515,0.0134,66.94,3,0.024,0.0,0.0,0.0,0.022,0.954,5,policy_eval_20260510_155654,synthetic_policy_evaluation
a531b7f3,2026-05-10T15:57:15.681959,44,GeneticAlgorithm,action_prior,500,0.784,112.84,2.3599,0.0189,66.6,4,0.0,0.002,0.03,0.056,0.0,0.912,5,policy_eval_20260510_155654,synthetic_policy_evaluation
038dd0f9,2026-05-10T15:57:17.453858,44,PPO,action_prior,500,0.648,1330.48,3.556,0.1354,47.02,1,0.0,0.0,0.0,1.0,0.0,0.0,3,policy_eval_20260510_155654,synthetic_policy_evaluation
60ae5a13,2026-05-10T15:57:18.638488,44,DQN,action_prior,500,0.732,366.82,3.5119,0.0745,55.64,2,0.0,0.0,0.0,0.316,0.0,0.684,5,policy_eval_20260510_155654,synthetic_policy_evaluation
8cbe71ed,2026-05-10T15:57:20.628217,44,A2C,action_prior,500,0.648,1330.48,3.556,0.1354,47.02,1,0.0,0.0,0.0,1.0,0.0,0.0,3,policy_eval_20260510_155654,synthetic_policy_evaluation
