run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
a300b7a8,2026-04-02T17:25:53.173269,43,w_o_confidence,action_prior,1250,0.7232,1502.81,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
380d7f5e,2026-04-02T17:25:54.012117,44,w_o_confidence,action_prior,1250,0.7176,1442.29,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
95685849,2026-04-02T17:25:54.818410,42,w_o_partial_offloading,action_prior,1250,0.5392,-462.37,4.5074,0.0129,31.38,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
4b695c40,2026-04-02T17:25:55.619925,43,w_o_partial_offloading,action_prior,1250,0.56,-327.37,4.5445,0.0123,33.28,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
37feb188,2026-04-02T17:25:56.423340,44,w_o_partial_offloading,action_prior,1250,0.5416,-428.25,4.4645,0.0127,31.84,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
937b8819,2026-04-02T17:25:57.238075,42,w_o_battery_awareness,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
b98f98cb,2026-04-02T17:25:58.038929,43,w_o_battery_awareness,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
4b4dfa11,2026-04-02T17:25:58.852602,44,w_o_battery_awareness,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
f81d05a2,2026-04-02T17:25:59.669808,42,w_o_queue_awareness,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
ac150155,2026-04-02T17:26:00.478498,43,w_o_queue_awareness,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
8198473f,2026-04-02T17:26:01.302394,44,w_o_queue_awareness,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
bc226e96,2026-04-02T17:26:02.135482,42,w_o_mobility_features,action_prior,1250,0.6456,979.42,3.4772,0.3177,47.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
1ae68aa1,2026-04-02T17:26:02.943276,43,w_o_mobility_features,action_prior,1250,0.628,770.19,3.68,0.3137,44.4,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
fa39a227,2026-04-02T17:26:03.764837,44,w_o_mobility_features,action_prior,1250,0.6264,806.91,3.6497,0.3157,44.39,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260402_172542,synthetic_ablation_evaluation
