run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
41d5cca3,2026-04-02T15:18:21.282700,42,w_o_partial_offloading,action_prior,1250,0.8488,1658.8,2.0113,0.0121,74.82,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
4f4ddff1,2026-04-02T15:18:21.938555,43,w_o_partial_offloading,action_prior,1250,0.8576,1693.91,1.9905,0.0118,75.81,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
1e0c9516,2026-04-02T15:18:22.585553,44,w_o_partial_offloading,action_prior,1250,0.8592,1670.46,1.9956,0.0146,75.94,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
efcb16cf,2026-04-02T15:18:23.294062,42,w_o_battery_awareness,action_prior,1250,0.8488,1658.8,2.0113,0.0121,74.82,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
fc6a1afd,2026-04-02T15:18:23.963859,43,w_o_battery_awareness,action_prior,1250,0.8576,1693.91,1.9905,0.0118,75.81,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
f4731ba8,2026-04-02T15:18:24.609100,44,w_o_battery_awareness,action_prior,1250,0.8592,1670.46,1.9956,0.0146,75.94,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
bb9cc886,2026-04-02T15:18:25.248641,42,w_o_queue_awareness,action_prior,1250,0.8488,1658.8,2.0113,0.0121,74.82,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
27558b96,2026-04-02T15:18:25.874216,43,w_o_queue_awareness,action_prior,1250,0.8576,1693.91,1.9905,0.0118,75.81,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
23d8a63e,2026-04-02T15:18:26.534308,44,w_o_queue_awareness,action_prior,1250,0.8592,1670.46,1.9956,0.0146,75.94,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
33c8a2e6,2026-04-02T15:18:27.164943,42,w_o_mobility_features,action_prior,1250,0.7688,669.28,2.5779,0.2473,63.99,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
f67b533c,2026-04-02T15:18:27.803002,43,w_o_mobility_features,action_prior,1250,0.7672,634.31,2.642,0.2627,63.51,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
a362905c,2026-04-02T15:18:28.438513,44,w_o_mobility_features,action_prior,1250,0.736,534.9,2.6243,0.2565,60.48,synthetic_ablation_dqn_eval_20260402_151811,synthetic_ablation_evaluation,,,,,,,,
765e501b,2026-04-02T17:26:26.738073,42,full_model,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
6029f4de,2026-04-02T17:26:27.400217,43,full_model,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
6d1667c7,2026-04-02T17:26:28.061229,44,full_model,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
2d299fde,2026-04-02T17:26:28.229366,42,w_o_semantics,action_prior,1250,0.6936,1944.16,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
d8c5ab78,2026-04-02T17:26:28.410662,43,w_o_semantics,action_prior,1250,0.7232,2068.13,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
fcd317e5,2026-04-02T17:26:28.577480,44,w_o_semantics,action_prior,1250,0.7176,2021.94,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
ffb6bb66,2026-04-02T17:26:29.224499,42,w_o_reward_shaping,action_prior,1250,0.6936,-94.09,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
c74f4042,2026-04-02T17:26:29.855612,43,w_o_reward_shaping,action_prior,1250,0.7232,-92.36,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
88832630,2026-04-02T17:26:30.486272,44,w_o_reward_shaping,action_prior,1250,0.7176,-93.3,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
36281052,2026-04-02T17:26:31.118943,42,w_o_semantic_prior,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
1a004f67,2026-04-02T17:26:31.751420,43,w_o_semantic_prior,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
24ab6fe0,2026-04-02T17:26:32.374627,44,w_o_semantic_prior,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
bb9f6f7b,2026-04-02T17:26:33.004061,42,w_o_confidence,action_prior,1250,0.6936,1351.52,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
cce61dd5,2026-04-02T17:26:33.658176,43,w_o_confidence,action_prior,1250,0.7232,1502.81,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
4c90cc31,2026-04-02T17:26:34.290430,44,w_o_confidence,action_prior,1250,0.7176,1442.29,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
1cf4f950,2026-04-02T17:26:34.928622,42,w_o_partial_offloading,action_prior,1250,0.5392,-462.37,4.5074,0.0129,31.38,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
8d093770,2026-04-02T17:26:35.566253,43,w_o_partial_offloading,action_prior,1250,0.56,-327.37,4.5445,0.0123,33.28,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
1ec4b3ae,2026-04-02T17:26:36.218768,44,w_o_partial_offloading,action_prior,1250,0.5416,-428.25,4.4645,0.0127,31.84,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
08b50174,2026-04-02T17:26:36.850498,42,w_o_battery_awareness,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
cfe7b981,2026-04-02T17:26:37.495001,43,w_o_battery_awareness,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
7d587b03,2026-04-02T17:26:38.143676,44,w_o_battery_awareness,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
3fd69d99,2026-04-02T17:26:38.779230,42,w_o_queue_awareness,action_prior,1250,0.6936,1401.07,3.2471,0.138,53.12,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
a90ec54c,2026-04-02T17:26:39.447136,43,w_o_queue_awareness,action_prior,1250,0.7232,1548.11,3.2584,0.1362,56.03,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
6b55cad2,2026-04-02T17:26:40.110971,44,w_o_queue_awareness,action_prior,1250,0.7176,1485.66,3.2032,0.1377,55.74,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
45c91773,2026-04-02T17:26:40.743242,42,w_o_mobility_features,action_prior,1250,0.6456,979.42,3.4772,0.3177,47.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
323736b9,2026-04-02T17:26:41.370953,43,w_o_mobility_features,action_prior,1250,0.628,770.19,3.68,0.3137,44.4,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
184a521c,2026-04-02T17:26:41.999237,44,w_o_mobility_features,action_prior,1250,0.6264,806.91,3.6497,0.3157,44.39,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_eval_20260402_172625,synthetic_ablation_evaluation
