run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
df992383,2026-04-02T15:48:04.046700,43,w_o_semantic_prior,action_prior,500,0.856,1712.82,2.0064,0.0148,75.57,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
e5a78ab7,2026-04-02T15:48:41.649065,44,w_o_semantic_prior,action_prior,500,0.84,1641.4,2.0234,0.0138,73.88,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
61a28c96,2026-04-02T15:49:20.084867,42,w_o_confidence,action_prior,500,0.876,1739.97,1.9738,0.0142,77.73,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
5e52810e,2026-04-02T15:49:58.968242,43,w_o_confidence,action_prior,500,0.856,1676.26,2.0064,0.0148,75.57,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
0e118028,2026-04-02T15:50:38.264815,44,w_o_confidence,action_prior,500,0.84,1570.38,2.0234,0.0138,73.88,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
7acbe03b,2026-04-02T15:51:18.075205,42,w_o_partial_offloading,action_prior,500,0.876,1803.7,1.9738,0.0142,77.73,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
76d743f5,2026-04-02T15:51:57.864521,43,w_o_partial_offloading,action_prior,500,0.856,1712.82,2.0064,0.0148,75.57,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
f2a4d55b,2026-04-02T15:52:35.587527,44,w_o_partial_offloading,action_prior,500,0.84,1641.4,2.0234,0.0138,73.88,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
2c67ce0a,2026-04-02T15:53:13.677820,42,w_o_battery_awareness,action_prior,500,0.876,1803.7,1.9738,0.0142,77.73,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
a97daf57,2026-04-02T15:53:51.803280,43,w_o_battery_awareness,action_prior,500,0.856,1712.82,2.0064,0.0148,75.57,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
6df68431,2026-04-02T15:54:29.990411,44,w_o_battery_awareness,action_prior,500,0.84,1641.4,2.0234,0.0138,73.88,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
16273dc8,2026-04-02T15:55:08.004753,42,w_o_queue_awareness,action_prior,500,0.876,1803.7,1.9738,0.0142,77.73,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
39e2d94c,2026-04-02T15:55:45.580663,43,w_o_queue_awareness,action_prior,500,0.856,1712.82,2.0064,0.0148,75.57,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
30ed2c52,2026-04-02T15:56:23.641187,44,w_o_queue_awareness,action_prior,500,0.84,1641.4,2.0234,0.0138,73.88,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
2bd2cca0,2026-04-02T15:57:01.215195,42,w_o_mobility_features,action_prior,500,0.744,610.39,2.6873,0.2516,60.96,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
5157df24,2026-04-02T15:57:38.872447,43,w_o_mobility_features,action_prior,500,0.766,600.33,2.6158,0.2582,63.52,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
e6c30428,2026-04-02T15:58:16.638359,44,w_o_mobility_features,action_prior,500,0.716,613.97,2.5675,0.2503,58.76,synthetic_ablation_ppo_retrain_20260402_154147,synthetic_ablation_retraining,,,,,,,,
dd10228d,2026-04-02T17:27:53.688696,42,full_model,action_prior,500,0.666,979.1,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
881bf6d3,2026-04-02T17:28:31.093029,43,full_model,action_prior,500,0.644,820.93,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
30c089e6,2026-04-02T17:29:08.950923,44,full_model,action_prior,500,0.688,1089.23,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
4aa93917,2026-04-02T17:29:35.432682,42,w_o_semantics,action_prior,500,0.666,1605.1,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
244c72de,2026-04-02T17:30:02.338542,43,w_o_semantics,action_prior,500,0.644,1501.43,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
1f549791,2026-04-02T17:30:28.535383,44,w_o_semantics,action_prior,500,0.688,1642.92,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
74b4650b,2026-04-02T17:31:06.255139,42,w_o_reward_shaping,action_prior,500,0.578,-118.07,3.2505,0.0333,41.55,1,0.0,0.0,0.0,0.0,0.0,1.0,5,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
23d71f06,2026-04-02T17:31:43.871602,43,w_o_reward_shaping,action_prior,500,0.684,-94.71,2.9464,0.0434,53.67,2,0.0,0.0,0.0,0.292,0.0,0.708,5,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
2e6aa939,2026-04-02T17:32:21.343214,44,w_o_reward_shaping,action_prior,500,0.688,-102.05,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
e076cb29,2026-04-02T17:32:58.592862,42,w_o_semantic_prior,action_prior,500,0.666,979.1,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
ebc93c6e,2026-04-02T17:33:35.458037,43,w_o_semantic_prior,action_prior,500,0.644,820.93,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
9d6e0617,2026-04-02T17:34:12.245099,44,w_o_semantic_prior,action_prior,500,0.688,1089.23,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
01fa5653,2026-04-02T17:34:49.841585,42,w_o_confidence,action_prior,500,0.666,945.56,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
d5c16946,2026-04-02T17:35:27.313564,43,w_o_confidence,action_prior,500,0.644,769.12,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
93554701,2026-04-02T17:36:04.559535,44,w_o_confidence,action_prior,500,0.688,1066.89,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
7c5f09b8,2026-04-02T17:36:42.132378,42,w_o_partial_offloading,action_prior,500,0.688,411.22,2.8457,0.0263,54.57,2,0.0,0.0,0.352,0.0,0.0,0.648,5,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
6ad6530c,2026-04-02T17:37:19.570998,43,w_o_partial_offloading,action_prior,500,0.654,217.77,2.9125,0.0285,50.84,2,0.0,0.0,0.418,0.0,0.0,0.582,5,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
0c440c94,2026-04-02T17:37:57.489461,44,w_o_partial_offloading,action_prior,500,0.696,325.01,2.9457,0.0304,54.87,3,0.0,0.0,0.23,0.106,0.0,0.664,5,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
7578f344,2026-04-02T17:38:34.957330,42,w_o_battery_awareness,action_prior,500,0.666,979.1,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
c24e4390,2026-04-02T17:39:12.273518,43,w_o_battery_awareness,action_prior,500,0.644,820.93,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
b0b93427,2026-04-02T17:39:49.779600,44,w_o_battery_awareness,action_prior,500,0.688,1089.23,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
cf5c8e62,2026-04-02T17:40:27.555940,42,w_o_queue_awareness,action_prior,500,0.666,979.1,3.5251,0.1372,48.97,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
d3af262e,2026-04-02T17:41:05.331164,43,w_o_queue_awareness,action_prior,500,0.644,820.93,3.5894,0.1413,46.45,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
1a8052b0,2026-04-02T17:41:43.463738,44,w_o_queue_awareness,action_prior,500,0.688,1089.23,3.6733,0.1394,50.43,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
cf753417,2026-04-02T17:42:20.628648,42,w_o_mobility_features,action_prior,500,0.586,386.5,3.9092,0.3138,39.05,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
116b1b98,2026-04-02T17:42:58.225567,43,w_o_mobility_features,action_prior,500,0.568,197.12,3.9585,0.3248,37.01,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
ba4a61f0,2026-04-02T17:43:36.499767,44,w_o_mobility_features,action_prior,500,0.636,563.08,3.9115,0.3167,44.04,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260402_172715,synthetic_ablation_retraining
