run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
327a54c2,2026-05-10T16:21:27.970723,44,w_o_confidence,action_prior,500,0.616,1120.57,3.7013,0.1422,43.09,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
d8424528,2026-05-10T16:23:16.429327,42,w_o_partial_offloading,action_prior,500,0.804,110.75,2.2989,0.0115,68.91,1,0.0,0.0,0.0,0.0,1.0,0.0,4,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
4a85a5ed,2026-05-10T16:24:48.040753,43,w_o_partial_offloading,action_prior,500,0.76,867.33,2.4513,0.0184,63.74,2,0.0,0.0,0.0,0.436,0.0,0.564,5,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
7131bc42,2026-05-10T16:26:18.196311,44,w_o_partial_offloading,action_prior,500,0.736,721.76,2.3211,0.0152,61.99,2,0.0,0.0,0.0,0.332,0.0,0.668,5,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
5b6c736d,2026-05-10T16:28:02.296299,42,w_o_battery_awareness,action_prior,500,0.688,1440.65,3.6373,0.1324,50.61,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
410884d1,2026-05-10T16:29:00.880502,43,w_o_battery_awareness,action_prior,500,0.66,1249.26,3.6185,0.1417,47.91,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
0f02fb23,2026-05-10T16:30:51.707818,44,w_o_battery_awareness,action_prior,500,0.616,1089.34,3.7013,0.1422,43.09,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
042ff369,2026-05-10T16:32:52.632711,42,w_o_queue_awareness,action_prior,500,0.688,1440.65,3.6373,0.1324,50.61,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
ac6ccf90,2026-05-10T16:34:01.359849,43,w_o_queue_awareness,action_prior,500,0.66,1249.26,3.6185,0.1417,47.91,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
8f3c9fa4,2026-05-10T16:36:35.038830,44,w_o_queue_awareness,action_prior,500,0.616,1089.34,3.7013,0.1422,43.09,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
b08cf2aa,2026-05-10T16:38:04.385082,42,w_o_mobility_features,action_prior,500,0.688,1439.3,3.6379,0.1326,50.61,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
c6d42971,2026-05-10T16:41:58.423071,43,w_o_mobility_features,action_prior,500,0.66,1251.86,3.6177,0.141,47.91,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
cf55f0f3,2026-05-10T16:45:27.964009,44,w_o_mobility_features,action_prior,500,0.616,1087.74,3.7012,0.1424,43.09,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_retrain_20260510_155751,synthetic_ablation_retraining
