run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
14c2d0df,2026-04-02T17:54:44.228530,43,w_o_semantic_prior,action_prior,500,0.638,784.4,3.6109,0.1404,45.75,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
c69f6286,2026-04-02T17:55:17.390662,44,w_o_semantic_prior,action_prior,500,0.66,835.45,3.6043,0.1408,47.98,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
6f5e52e7,2026-04-02T17:55:51.977007,42,w_o_confidence,action_prior,500,0.638,654.48,3.6159,0.1476,45.72,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
1fdb2364,2026-04-02T17:56:25.804702,43,w_o_confidence,action_prior,500,0.638,738.07,3.6109,0.1404,45.75,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
82a75848,2026-04-02T17:56:59.772178,44,w_o_confidence,action_prior,500,0.66,800.37,3.6043,0.1408,47.98,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
c4c72e7a,2026-04-02T17:57:33.696294,42,w_o_partial_offloading,action_prior,500,0.626,141.97,2.9973,0.0267,47.61,2,0.0,0.0,0.556,0.0,0.0,0.444,2,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
6e005a02,2026-04-02T17:58:07.553333,43,w_o_partial_offloading,action_prior,500,0.642,293.48,2.9547,0.0221,49.43,2,0.0,0.0,0.0,0.574,0.0,0.426,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
bbd390a1,2026-04-02T17:58:41.778720,44,w_o_partial_offloading,action_prior,500,0.642,318.05,2.8896,0.0234,49.75,2,0.0,0.0,0.542,0.0,0.458,0.0,2,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
a0d8f6a0,2026-04-02T17:59:16.277415,42,w_o_battery_awareness,action_prior,500,0.638,679.78,3.6159,0.1476,45.72,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
b84ab7b3,2026-04-02T17:59:51.125110,43,w_o_battery_awareness,action_prior,500,0.638,784.4,3.6109,0.1404,45.75,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
a082a7b7,2026-04-02T18:00:26.224603,44,w_o_battery_awareness,action_prior,500,0.66,835.45,3.6043,0.1408,47.98,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
d67ce518,2026-04-02T18:01:00.876477,42,w_o_queue_awareness,action_prior,500,0.638,679.78,3.6159,0.1476,45.72,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
cb48902b,2026-04-02T18:01:34.553474,43,w_o_queue_awareness,action_prior,500,0.638,784.4,3.6109,0.1404,45.75,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
82d4673e,2026-04-02T18:02:08.395581,44,w_o_queue_awareness,action_prior,500,0.66,835.45,3.6043,0.1408,47.98,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
18a00b8d,2026-04-02T18:02:41.730401,42,w_o_mobility_features,action_prior,500,0.584,333.96,3.8874,0.3122,38.96,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
e0bf9278,2026-04-02T18:03:15.286565,43,w_o_mobility_features,action_prior,500,0.57,241.32,3.9322,0.3192,37.34,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
654b565f,2026-04-02T18:03:48.773451,44,w_o_mobility_features,action_prior,500,0.634,625.46,3.8818,0.3248,43.99,2,0.0,0.0,0.656,0.344,0.0,0.0,2,synthetic_ablation_dqn_retrain_20260402_174919,synthetic_ablation_retraining
